condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_congruent,3,38,2,B,81.04,51.59,0.09,0.81,B,949,Correct
4F4K_congruent,3,39,1,B,83.46,53.18,0.09,0.84,B,867,Correct
4F4K_congruent,3,40,1,A,35.66,50.74,0.04,0.8,A,811,Correct
4F4K_congruent,3,41,1,B,69.09,56.36,0.08,0.89,B,1385,Correct
4F4K_congruent,3,42,2,B,38.65,17.21,0.04,0.27,A,746,Incorrect
4F4K_congruent,3,43,2,B,38.95,12.91,0.04,0.2,B,910,Correct
4F4K_congruent,3,44,2,B,38.78,22.76,0.04,0.36,B,776,Correct
4F4K_congruent,3,45,1,B,54.82,47.01,0.06,0.74,B,1876,Correct
4F4K_congruent,3,46,1,A,17.73,47.64,0.02,0.75,B,698,Incorrect
4F4K_congruent,3,47,1,A,40.46,61.15,0.05,0.96,A,985,Correct
4F4K_congruent,3,48,2,A,47.07,58.88,0.05,0.92,B,963,Incorrect
4F4K_congruent,3,49,1,A,24.2,45.18,0.03,0.71,A,799,Correct
4F4K_congruent,3,50,1,A,52.1,74.66,0.06,1.17,A,1730,Correct
4F4K_congruent,3,51,1,A,56.66,74.05,0.06,1.16,A,1477,Correct
4F4K_congruent,3,52,1,A,53.81,72.5,0.06,1.14,A,949,Correct
4F4K_congruent,3,53,2,A,58.15,77.42,0.07,1.22,A,570,Correct
4F4K_congruent,3,54,1,A,15.72,30.63,0.02,0.48,A,683,Correct
4F4K_congruent,3,55,1,A,49.82,77.46,0.06,1.22,B,1465,Incorrect
4F4K_congruent,3,56,2,B,52.94,21.89,0.06,0.34,B,1253,Correct
4F4K_congruent,3,57,1,B,88.62,65.88,0.1,1.03,A,1553,Incorrect
4F4K_congruent,3,58,2,B,62.4,35.78,0.07,0.56,B,869,Correct
4F4K_congruent,3,59,1,B,70.36,60.31,0.08,0.95,A,1564,Incorrect
4F4K_congruent,3,60,2,B,60.24,47.71,0.07,0.75,B,764,Correct
4F4K_congruent,3,61,1,B,68.28,56.08,0.08,0.88,A,2,Incorrect
4F4K_congruent,3,62,1,A,15.58,33.23,0.02,0.52,A,676,Correct
4F4K_congruent,3,63,2,B,50.49,41.98,0.06,0.66,B,1826,Correct
4F4K_congruent,3,64,2,A,62.3,75.29,0.07,1.18,A,1443,Correct
4F4K_congruent,3,65,2,A,62.95,74.45,0.07,1.17,B,4947,Incorrect
4F4K_congruent,3,66,1,A,49.74,66.61,0.06,1.05,A,2203,Correct
4F4K_congruent,3,67,1,B,40.19,25.28,0.04,0.4,B,725,Correct
4F4K_congruent,3,68,1,A,56.28,80.74,0.06,1.27,A,1383,Correct
4F4K_congruent,3,69,1,A,20.13,40.61,0.02,0.64,A,982,Correct
4F4K_congruent,3,70,1,B,38.32,26.79,0.04,0.42,B,813,Correct
4F4K_congruent,3,71,2,A,45.95,63.26,0.05,0.99,A,1694,Correct
4F4K_congruent,3,72,1,B,71.82,40.39,0.08,0.63,B,757,Correct
4F4K_congruent,3,73,2,B,55.87,29.0,0.06,0.46,B,734,Correct
4F4K_congruent,3,74,1,B,38.18,12.81,0.04,0.2,B,847,Correct
4F4K_congruent,3,75,1,A,66.91,81.44,0.07,1.28,A,909,Correct
4F4K_congruent,3,76,2,A,40.04,57.93,0.04,0.91,B,1310,Incorrect
4F4K_congruent,3,77,1,B,35.0,14.71,0.04,0.23,B,846,Correct
4F4K_congruent,3,78,1,B,72.17,42.61,0.08,0.67,B,900,Correct
4F4K_congruent,3,79,1,A,53.44,78.76,0.06,1.24,A,983,Correct
4F4K_congruent,3,80,2,A,63.34,74.68,0.07,1.17,B,909,Incorrect
4F4K_congruent,3,81,1,A,39.32,62.09,0.04,0.98,A,1226,Correct
4F4K_congruent,3,82,2,B,36.5,16.36,0.04,0.26,B,715,Correct
4F4K_congruent,3,83,2,B,65.04,41.46,0.07,0.65,A,2,Incorrect
4F4K_congruent,3,84,2,A,14.82,37.17,0.02,0.58,A,1346,Correct
4F4K_congruent,3,85,1,B,79.37,63.58,0.09,1.0,A,1080,Incorrect
4F4K_congruent,3,86,2,B,38.53,19.1,0.04,0.3,A,1866,Incorrect
4F4K_congruent,3,87,2,B,34.83,24.23,0.04,0.38,B,664,Correct
4F4K_congruent,3,88,2,A,66.28,81.86,0.07,1.29,A,643,Incorrect
4F4K_congruent,3,89,2,B,31.87,13.68,0.04,0.21,B,694,Correct
4F4K_congruent,3,90,2,B,60.79,46.83,0.07,0.74,A,1165,Incorrect
4F4K_congruent,3,91,1,B,61.63,30.61,0.07,0.48,B,667,Incorrect
4F4K_congruent,3,92,1,B,39.23,14.23,0.04,0.22,B,831,Correct
4F4K_congruent,3,93,2,B,41.18,32.05,0.05,0.5,B,1070,Correct
4F4K_congruent,3,94,1,A,67.48,89.68,0.08,1.41,A,773,Correct
4F4K_congruent,3,95,2,A,39.2,51.43,0.04,0.81,B,913,Incorrect
4F4K_congruent,3,96,2,B,60.38,31.58,0.07,0.5,B,829,Correct
4F4K_congruent,3,97,1,B,45.83,33.76,0.05,0.53,B,881,Correct
4F4K_congruent,3,98,2,B,40.37,13.43,0.05,0.21,B,1768,Correct
4F4K_congruent,3,99,1,B,61.58,29.44,0.07,0.46,B,706,Correct
4F4K_congruent,3,100,1,B,51.4,35.05,0.06,0.55,B,1590,Correct
4F4K_congruent,3,101,2,B,39.38,23.13,0.04,0.36,B,969,Correct
4F4K_congruent,3,102,1,A,49.64,57.15,0.06,0.9,A,1609,Correct
4F4K_congruent,3,103,2,B,36.15,18.27,0.04,0.29,B,818,Correct
4F4K_congruent,3,104,2,A,44.59,75.7,0.05,1.19,A,1380,Correct
4F4K_congruent,3,105,2,B,63.01,34.96,0.07,0.55,B,1242,Correct
4F4K_congruent,3,106,1,B,44.61,20.53,0.05,0.32,B,690,Correct
4F4K_congruent,3,107,2,B,87.31,64.97,0.1,1.02,B,1226,Correct
4F4K_congruent,3,108,2,A,40.02,72.67,0.04,1.14,B,932,Incorrect
4F4K_congruent,3,109,2,A,39.84,47.13,0.04,0.74,A,1083,Correct
4F4K_congruent,3,110,2,B,67.2,38.47,0.08,0.6,B,725,Correct
4F4K_congruent,3,111,1,B,83.97,57.08,0.09,0.9,B,1046,Correct
4F4K_congruent,3,112,2,B,68.83,43.39,0.08,0.68,B,960,Correct
4F4K_congruent,3,113,1,A,20.66,40.9,0.02,0.64,A,893,Correct
4F4K_congruent,3,114,1,A,56.5,78.0,0.06,1.23,B,2,Incorrect
4F4K_congruent,3,115,2,B,58.93,28.91,0.07,0.45,B,836,Correct
4F4K_congruent,3,116,1,A,36.53,55.0,0.04,0.86,A,969,Correct
4F4K_congruent,3,117,1,A,48.91,73.72,0.05,1.16,A,2008,Correct
4F4K_congruent,3,118,2,B,79.19,49.59,0.09,0.78,A,9183,Incorrect
4F4K_congruent,3,119,1,A,37.25,57.94,0.04,0.91,A,998,Correct
4F4K_congruent,3,120,1,B,76.46,46.63,0.09,0.73,B,7257,Correct
4F4K_congruent,3,121,2,B,40.6,18.08,0.05,0.28,A,1150,Incorrect
4F4K_congruent,3,122,2,B,76.35,46.98,0.09,0.74,B,2035,Correct
4F4K_congruent,3,123,1,B,59.13,36.04,0.07,0.57,B,930,Correct
4F4K_congruent,3,124,1,B,87.63,63.79,0.1,1.0,B,743,Correct
4F4K_congruent,3,125,2,A,39.4,71.04,0.04,1.12,A,1194,Correct
4F4K_congruent,3,126,1,B,31.27,12.43,0.03,0.2,A,759,Incorrect
4F4K_congruent,3,127,1,A,67.05,81.36,0.08,1.28,B,592,Incorrect
4F4K_congruent,3,128,2,A,60.36,74.91,0.07,1.18,A,1134,Correct
4F4K_congruent,3,129,2,B,45.27,17.46,0.05,0.27,B,2419,Correct
4F4K_congruent,3,130,2,B,60.63,40.77,0.07,0.64,B,619,Correct
4F4K_congruent,3,131,2,B,46.92,18.86,0.05,0.3,B,1137,Correct
4F4K_congruent,3,132,1,A,52.23,74.75,0.06,1.17,A,2103,Correct
4F4K_congruent,3,133,1,A,42.5,71.69,0.05,1.13,A,1147,Correct
4F4K_congruent,3,134,2,B,86.97,59.35,0.1,0.93,B,861,Correct
4F4K_congruent,3,135,1,A,56.98,72.46,0.06,1.14,B,1416,Incorrect
4F4K_congruent,3,136,1,B,34.18,15.33,0.04,0.24,A,826,Incorrect
4F4K_congruent,3,137,1,A,44.38,63.54,0.05,1.0,B,1050,Incorrect
4F4K_congruent,3,138,1,B,45.67,31.69,0.05,0.5,B,14777,Incorrect
4F4K_congruent,3,139,1,B,61.69,48.74,0.07,0.77,B,733,Correct
4F4K_congruent,3,140,1,B,82.31,66.03,0.09,1.04,B,946,Correct
4F4K_congruent,3,141,2,B,63.79,37.23,0.07,0.58,B,631,Correct
4F4K_congruent,3,142,2,B,44.14,30.21,0.05,0.47,B,5763,Correct
4F4K_congruent,3,143,2,B,53.5,27.97,0.06,0.44,B,2160,Correct
4F4K_congruent,3,144,1,A,62.24,84.32,0.07,1.32,A,3050,Correct
4F4K_congruent,3,145,2,A,47.54,55.65,0.05,0.87,B,8234,Incorrect
4F4K_congruent,3,146,1,A,16.98,41.23,0.02,0.65,A,710,Correct
4F4K_congruent,3,147,2,B,58.4,40.86,0.07,0.64,B,2681,Correct
4F4K_congruent,3,148,2,B,59.37,37.88,0.07,0.59,B,669,Correct
4F4K_congruent,3,149,1,A,63.13,86.17,0.07,1.35,A,786,Correct
4F4K_congruent,3,150,1,B,51.89,39.16,0.06,0.62,B,1349,Correct
4F4K_congruent,3,151,1,A,27.27,45.79,0.03,0.72,A,2765,Correct
4F4K_congruent,3,152,2,B,70.51,55.95,0.08,0.88,B,3553,Incorrect
4F4K_congruent,3,153,1,B,32.86,15.92,0.04,0.25,A,1148,Incorrect
4F4K_congruent,3,154,1,B,44.88,33.88,0.05,0.53,B,651,Correct
4F4K_congruent,3,155,1,A,45.3,74.91,0.05,1.18,A,875,Correct
4F4K_congruent,3,156,1,B,59.35,32.56,0.07,0.51,B,902,Incorrect
4F4K_congruent,3,157,2,A,31.4,48.99,0.04,0.77,B,1750,Incorrect
4F4K_congruent,3,158,2,A,12.47,38.01,0.01,0.6,A,832,Correct
4F4K_congruent,3,159,2,A,56.44,84.67,0.06,1.33,A,1001,Correct
4F4K_congruent,3,160,1,B,65.96,43.43,0.07,0.68,B,866,Correct
4F4K_congruent,3,161,1,B,66.68,48.08,0.07,0.76,B,946,Correct
4F4K_congruent,3,162,1,A,25.11,38.56,0.03,0.61,A,2,Incorrect
4F4K_congruent,3,163,1,A,45.94,69.19,0.05,1.09,B,1031,Incorrect
4F4K_congruent,3,164,2,B,72.95,52.83,0.08,0.83,B,1267,Correct
4F4K_congruent,3,165,1,B,73.93,41.32,0.08,0.65,B,693,Correct
4F4K_congruent,3,166,1,A,41.36,54.99,0.05,0.86,A,1710,Correct
4F4K_congruent,3,167,1,A,13.66,40.11,0.02,0.63,A,2393,Correct
4F4K_congruent,3,168,1,A,49.5,69.91,0.06,1.1,A,965,Correct
4F4K_congruent,3,169,2,A,48.09,78.81,0.05,1.24,A,769,Correct
4F4K_congruent,3,170,1,A,33.37,46.84,0.04,0.74,A,747,Correct
4F4K_congruent,3,171,1,B,78.29,57.11,0.09,0.9,A,926,Incorrect
4F4K_congruent,3,172,1,A,37.24,69.73,0.04,1.1,B,1960,Incorrect
4F4K_congruent,3,173,1,B,69.89,54.27,0.08,0.85,B,743,Correct
4F4K_congruent,3,174,1,B,43.49,29.51,0.05,0.46,B,859,Correct
4F4K_congruent,3,175,2,A,63.99,87.58,0.07,1.38,A,1011,Correct
4F4K_congruent,3,176,1,B,53.96,30.88,0.06,0.49,B,757,Correct
4F4K_congruent,3,177,2,A,49.04,67.45,0.05,1.06,A,1693,Correct
4F4K_congruent,3,178,1,A,28.41,46.52,0.03,0.73,A,2715,Correct
4F4K_congruent,3,179,2,B,54.24,45.96,0.06,0.72,B,743,Correct
4F4K_congruent,3,180,1,B,56.83,44.16,0.06,0.69,B,701,Correct
4F4K_congruent,3,181,1,B,86.38,61.28,0.1,0.96,B,827,Correct
4F4K_congruent,3,182,1,B,71.55,45.97,0.08,0.72,B,670,Correct
4F4K_congruent,3,183,2,B,55.0,44.29,0.06,0.7,B,1136,Correct
4F4K_congruent,3,184,1,B,84.43,59.69,0.09,0.94,A,1080,Incorrect
4F4K_congruent,3,185,2,B,48.12,21.54,0.05,0.34,B,799,Correct
