condition,subject,su,trial,delta_imv,fb_int,err_mp,err_mp_prev
slow,1,mid,90,-4.048307865242222,10.933981669428647,15.923644930594275,17.604915016660286
slow,1,mid,91,11.51081528532292,-0.4878377852827782,10.715365391710412,15.923644930594275
slow,1,mid,93,-5.333576758830148,9.921630919095122,12.630411606631778,16.4641595698948
slow,1,mid,96,-4.844401834273214,10.751359717263412,22.7629591176155,14.48081051255735
slow,1,mid,97,3.3880573794809123,9.073753688269377,12.499408196564712,22.7629591176155
slow,1,mid,103,8.714064640950326,8.814245988629352,14.918086800500543,28.788771597628276
slow,1,mid,110,-4.204050680965437,5.326290503017987,28.010385896382502,6.61760136149237
slow,1,mid,113,-0.43999005891316756,10.597159081334183,22.259691359353987,19.52787011991753
slow,1,mid,115,0.6248421176358789,4.381304486640147,19.430980112723883,15.472159869313174
slow,1,mid,116,9.050636220139282,-3.8961993028791397,4.077808146145545,19.430980112723883
slow,1,mid,121,6.188409319130585,3.072540624044038,10.72511927333654,24.93493772429865
slow,1,mid,123,0.3397779884793124,3.0638292323238545,8.570906684002528,12.348431443266781
slow,1,mid,124,-2.6259023077747656,7.562324595486459,6.613146630730708,8.570906684002528
slow,1,mid,127,7.982676330725013,-3.5938186303214934,-4.788537657273969,8.923716624759276
slow,1,mid,129,-9.113493244662976,11.557113399185738,24.381211769227953,6.100393802471808
slow,1,mid,130,1.7961696500719029,10.858053780770248,17.428421962978643,24.381211769227953
slow,1,mid,134,2.080660778342633,10.15562190127173,23.232359602090405,19.58344242912481
slow,1,mid,138,1.0469998375028098,10.529453969290614,13.242433531664481,16.58126454969058
slow,1,mid,145,-6.742960136286584,11.97867767034856,14.959890205773473,8.789887864617715
slow,1,mid,148,-9.733511638704911,5.38746745804994,11.339749943415807,7.335816256019129
slow,1,high,3,-2.2078515874762275,2.3783924156575154,5.575556653693027,3.3677050662168
slow,1,high,4,1.8825404598444493,0.1034998180276574,3.693016193848578,5.575556653693027
slow,1,high,5,2.59696800420177,-1.0571485450977889,1.0960481896468082,3.693016193848578
slow,1,high,7,-4.834771624324148,4.732044667292669,6.271232629388919,1.4364610050647713
slow,1,high,12,8.862065099462384,0.19105313362857146,-1.1472691468050584,7.714795952657326
slow,1,high,19,-6.17642983725294,-2.2299501528886765,1.2928112312922053,-4.883618605960734
slow,1,high,22,1.0648368669787232,-2.059038567064462,-1.061924509540944,0.0029123574377791783
slow,1,high,30,3.240835749026701,5.151822563157154,0.9121493331182222,4.152985082144923
slow,1,high,36,3.4605085044404547,0.10938919229758426,0.9443822000980759,4.404890704538531
slow,1,high,39,-8.412591984082795,12.160784681421504,10.034598988528302,1.622007004445507
slow,1,high,40,4.836940566504467,5.588997883745606,5.197658422023835,10.034598988528302
slow,1,high,44,0.24844946950837254,7.651795952105886,9.038297312976695,9.286746782485068
slow,1,high,46,-3.1100133725822303,16.70896695560404,17.5596095844394,14.44959621185717
slow,1,high,51,0.9026567057148043,10.895116739732416,11.557318356924469,12.459975062639273
slow,1,high,53,-0.6272876000613223,5.419300022441604,7.20837444604355,6.581086845982227
slow,1,high,54,-2.841318316380452,6.937080597066085,10.049692762424002,7.20837444604355
slow,1,high,59,4.192913565077859,1.1373011334581804,4.120398850227488,8.313312415305347
slow,1,high,67,-2.1014095362083225,3.8603021724588444,9.833302376465113,7.731892840256791
slow,1,high,73,5.40758100902049,3.037160145604105,1.8960385134376168,7.303619522458106
slow,1,high,74,-3.6597779814126454,6.5393453306613765,5.555816494850262,1.8960385134376168
slow,1,high,75,-5.461567993802788,10.57226775684505,29.92499172797022,5.555816494850262
slow,1,high,78,-3.154387190191315,2.9960816349229162,17.478945723964202,9.7408961727263
slow,1,high,85,4.2338327031168035,-1.5983851649737204,15.119496995206221,22.791076469107963
slow,1,high,88,2.9129628804717242,10.586684118186824,28.803554403112862,25.41398153714553
slow,1,high,95,-1.3764304509348761,5.5232806111193895,14.48081051255735,16.542126832407412
slow,1,high,102,-9.914072201769457,15.98388067260069,28.788771597628276,16.009910420204704
slow,1,high,107,-3.1030928821366643,3.2903858531277734,14.020878862001739,10.34482818473425
slow,1,high,114,5.641615899779168,5.673299085328097,15.472159869313174,22.259691359353987
slow,1,high,117,-7.972728347615373,2.8926623350548653,3.456169566798568,4.077808146145545
slow,1,high,118,-3.1148018058086535,4.18635594793561,17.457169480092865,3.456169566798568
slow,1,high,126,6.721041800571797,4.22237460318712,8.923716624759276,15.644758425331073
slow,1,high,132,-4.006276615909385,3.661490265179239,9.48772699675104,11.783986127280707
slow,1,high,133,-7.8038842518504765,10.94437250888565,19.58344242912481,9.48772699675104
slow,1,high,144,10.036190344743687,5.2723396933310624,8.789887864617715,23.409740570407983
slow,1,inf,0,-3.750139666524902,-5.621097497951467,3.750139666524902,
slow,1,inf,9,11.339996464143368,-0.982624885824606,-0.6889986621391415,10.650997802004227
slow,1,inf,15,-3.989969124663105,1.7782240706569183,1.4893826621881772,-2.500586462474928
slow,1,inf,16,1.6226708672356693,0.5653537745166659,-0.13328820504749217,1.4893826621881772
slow,1,inf,24,6.940390971324987,1.2197314835118505,2.399354213297727,9.339745184622714
slow,1,inf,25,-0.41712988841287313,1.2594092168111786,2.8164841017106,2.399354213297727
slow,1,inf,26,-4.499094119096114,7.0663792603499616,7.315578220806714,2.8164841017106
slow,1,inf,27,4.1036245881069675,3.2362362222015264,3.211953632699746,7.315578220806714
slow,1,inf,28,-2.0116435695459955,2.4654544125514235,5.223597202245742,3.211953632699746
slow,1,inf,29,1.0706121201008187,5.6159026000926815,4.152985082144923,5.223597202245742
slow,1,inf,31,-5.280559739076111,5.496104655383576,6.192709072194333,0.9121493331182222
slow,1,inf,33,1.2128620972459032,6.004507694055775,8.09688256279398,9.309744660039883
slow,1,inf,34,-1.6673415937014795,8.040136446436946,9.764224156495459,8.09688256279398
slow,1,inf,35,5.359333451956928,4.72403907668685,4.404890704538531,9.764224156495459
slow,1,inf,37,-3.1417875813232,4.048672208915974,4.086169781421276,0.9443822000980759
slow,1,inf,41,-3.3114534479757225,8.944896261439638,8.509111869999558,5.197658422023835
slow,1,inf,42,1.0111994106262046,6.737156872304055,7.497912459373353,8.509111869999558
slow,1,inf,47,12.379080810230022,6.129838826903907,5.180528774209378,17.5596095844394
slow,1,inf,58,-1.7991249433659533,6.722085801080837,8.313312415305347,6.514187471939394
slow,1,inf,61,-0.29462683041275284,3.549148660057824,3.1786994980884913,2.8840726676757384
slow,1,inf,66,1.3947767786149114,4.566097269460741,7.731892840256791,9.126669618871702
slow,1,inf,68,4.531740252353288,1.7105485645444105,5.301562124111825,9.833302376465113
slow,1,inf,70,1.6491823919226505,5.270728881348262,4.776698078071647,6.425880469994297
slow,1,inf,71,4.7312789411685685,0.5864114978500794,0.04541913690307808,4.776698078071647
slow,1,inf,72,-7.258200385555028,7.790646631674917,7.303619522458106,0.04541913690307808
slow,1,inf,76,6.795159089522997,9.746201239824558,12.816592326092401,29.92499172797022
slow,1,inf,77,5.940485129020217,0.8395777315980126,9.7408961727263,12.816592326092401
slow,1,inf,79,1.4809409477355047,6.106271146726812,10.841384620051288,17.478945723964202
slow,1,inf,80,-3.1247865445672574,1.3318741918547516,14.539128959749368,10.841384620051288
slow,1,inf,82,7.004268172385537,1.4276640999546117,9.484117760802933,11.904723572141883
slow,1,inf,83,-5.72592117417345,4.935630591352265,22.085532476546263,9.484117760802933
slow,1,inf,84,-2.424417377954171,6.018315825013431,22.791076469107963,22.085532476546263
slow,1,inf,86,-5.57627538026108,10.644080740312518,22.987603555990596,15.119496995206221
slow,1,inf,94,2.9637783157942437,4.9004736087942575,16.542126832407412,12.630411606631778
slow,1,inf,98,-6.760643068936929,10.919463193629994,16.96822008497835,12.499408196564712
slow,1,inf,101,-1.6434328663373066,8.923112176131568,16.009910420204704,13.793519758736576
slow,1,inf,106,10.058681931385053,3.844965453034291,10.34482818473425,28.42491924795083
slow,1,inf,109,3.119877018335117,1.6150103147295738,6.61760136149237,10.883393970089134
slow,1,inf,119,-7.091088370150018,12.331306483199882,26.26713123563535,17.457169480092865
slow,1,inf,120,4.769940282121638,6.042315741359545,24.93493772429865,26.26713123563535
slow,1,inf,131,10.801055991875344,2.1793857164585546,11.783986127280707,17.428421962978643
slow,1,inf,136,-4.790231760555045,10.911515066802707,15.08718857971034,12.588787999678589
slow,1,inf,137,1.9436708008046963,6.523622639879875,16.58126454969058,15.08718857971034
slow,1,inf,142,7.011260594580605,5.8143777542262,20.15759901247966,22.01223945088286
slow,1,inf,143,-8.981719509236555,16.290024211244145,23.409740570407983,20.15759901247966
slow,1,inf,147,13.44722373314083,2.8855961127123635,7.335816256019129,21.355997784290786
slow,1,inf,149,3.092003240566825,5.290929303151458,14.550282449288039,11.339749943415807
slow,5,low,0,-0.9008346736448516,1.5937425599524602,0.9008346736448516,
slow,5,low,9,-4.396084310521218,10.022166955715406,8.594978745990218,4.1988944354690005
slow,5,low,11,-14.869156005218969,9.531001393074334,10.672437559681171,-4.1967184455377975
slow,5,low,14,-12.953275111674003,16.74835388548304,18.147309552250235,5.194034440576232
slow,5,low,16,-0.3823040202537129,-1.9835583599979003,-1.187582904009247,-1.5698869242629598
slow,5,low,18,-10.68357931964239,18.21371820176418,17.049026406971592,6.365447087329201
slow,5,low,20,4.592332228853664,0.1713135209084271,1.2185796408644052,5.810911869718069
slow,5,low,22,-2.237007359476692,0.3149600736136904,1.3619625042375958,-0.8750448552390964
slow,5,low,26,3.9403153020073063,8.618533882712526,9.33297903404248,13.273294336049787
slow,5,low,30,-4.713442673858353,4.881389251565324,5.654939141036451,0.9414964671780979
slow,5,low,34,-0.29633953532695045,4.343482108457323,4.149887162980221,3.8535476276532705
slow,5,low,36,0.9665710926830258,-1.704081810796609,0.331217576725237,1.2977886694082628
slow,5,low,37,-11.540207720124585,8.963843677012534,11.871425296849822,0.331217576725237
slow,5,low,41,0.8178182004852061,2.508084901200121,3.7998160515399633,4.617634252025169
slow,5,low,42,2.8253346564093533,-1.1086029427489876,0.9744813951306099,3.7998160515399633
slow,5,low,43,-0.38408404113808103,0.17566365382646154,1.358565436268691,0.9744813951306099
slow,5,low,49,1.5570979423893476,7.4950496951225745,9.760567443680614,11.317665386069962
slow,5,low,53,12.874509670925235,-3.8156725132705986,-5.489255805467792,7.385253865457443
slow,5,low,55,4.2961005384086945,8.776643054598708,7.5313063514453376,11.827406889854032
slow,5,low,58,-3.676649643528947,5.270134019011223,4.824696721095819,1.148047077566872
slow,5,low,62,-0.5702196004597795,4.413248104619086,6.242459359363508,5.672239758903729
slow,5,low,74,10.812351862483084,3.706706221480516,5.796830699127497,16.60918256161058
slow,5,low,93,-2.1082152369149725,8.502809164215279,12.209358976169145,19.841426256478165
slow,5,low,94,7.826416924546592,1.781917342893891,8.393646617538316,12.209358976169145
slow,5,low,97,-12.80208886492791,8.685178009600591,27.61142258770061,9.07975577146447
slow,5,low,99,-0.4528358110108712,11.290365150848743,14.671942741009367,20.52164267643755
slow,5,low,110,-1.2817553368259098,2.6489079937533972,7.660427954556374,4.659799232337994
slow,5,low,112,3.7364794407216806,-5.005043854812868,3.238287728004897,9.839556144380694
slow,5,low,114,0.25595767190505114,8.797060242474672,22.794126731405598,16.747548656871594
slow,5,low,115,4.915985009725162,7.401060390987126,13.294479360633849,22.794126731405598
slow,5,low,119,8.87231211957004,-2.277260570487485,13.075234669413565,17.936842223067842
slow,5,low,129,4.054096342852375,4.840371587681787,8.271174017455088,12.325270360307464
slow,5,low,131,-10.768821362809518,11.898038511306495,29.81759614940813,12.746239040159553
slow,5,low,137,16.135495070003742,-6.653138166647651,9.625391931601618,23.469055821082065
slow,5,low,138,7.337664597555872,-6.213240614014396,-0.5770616416083705,9.625391931601618
slow,5,low,146,-2.7834854304686303,-8.167968727891207,5.351924343956796,3.714354503749812
slow,5,low,147,-16.08139010087767,12.511888730277903,23.725145625357758,5.351924343956796
slow,5,low,148,20.829738848441153,-6.9692553493445075,-3.40712896952245,23.725145625357758
slow,5,mid,2,0.49307041411616126,5.976721295561077,6.561585062499617,7.054655476615778
slow,5,mid,4,-11.155577140651147,15.779937592519829,14.992824279147428,3.8372471384962807
slow,5,mid,8,-1.756434876612829,3.0995083051283956,4.1988944354690005,2.4424595588561715
slow,5,mid,10,12.791697191528016,-5.290349034441704,-4.1967184455377975,8.594978745990218
slow,5,mid,15,19.717196476513195,-3.118278094550405,-1.5698869242629598,18.147309552250235
slow,5,mid,17,-7.553029991338448,3.9243569028166547,6.365447087329201,-1.187582904009247
slow,5,mid,19,11.238114537253523,3.8169402158470547,5.810911869718069,17.049026406971592
slow,5,mid,24,5.340422385169731,2.882401257597394,4.327580727436725,9.668003112606456
slow,5,mid,25,-8.945713608613062,14.266321867673511,13.273294336049787,4.327580727436725
slow,5,mid,28,6.000082305545121,0.8257894190963952,3.40697266884915,9.40705497439427
slow,5,mid,35,2.852098493571958,-1.0232683842033197,1.2977886694082628,4.149887162980221
slow,5,mid,40,14.50782901408698,5.318679653147839,4.617634252025169,19.12546326611215
slow,5,mid,44,4.283100092245476,-4.538188415138762,-2.9245346559767853,1.358565436268691
slow,5,mid,48,1.0911941417019762,9.79617054843753,11.317665386069962,12.408859527771938
slow,5,mid,61,-2.6028813115116947,6.589618946441618,5.672239758903729,3.069358447392034
slow,5,mid,63,3.076081198133892,3.1714429512134927,3.1663781612296162,6.242459359363508
slow,5,mid,65,-3.681697631908989,7.165435390671107,6.887878303555013,3.206180671646024
slow,5,mid,70,-17.64214861031627,4.9788631853815986,8.77819439407891,-8.86395421623736
slow,5,mid,72,6.241720909071688,-1.4342905444039786,1.7985608384706069,8.040281747542295
slow,5,mid,75,-2.016478207966699,6.131329788024502,21.56429599023395,5.796830699127497
slow,5,mid,79,3.8225562330605243,8.363147318124902,20.622535367127362,18.142555853748828
slow,5,mid,81,5.290715588223037,1.3339402385922199,9.870424845379825,11.1504358676871
slow,5,mid,87,10.162677244272103,-7.920576334974726,-9.379824502428772,5.366515102889917
slow,5,mid,103,-1.6073204688576794,6.98768039174692,20.096988552852643,3.5927654105935614
slow,5,mid,105,13.302178232171556,-0.33380244505580947,0.7590671650823353,21.50969673395459
slow,5,mid,117,17.26924856899447,-4.834648881215486,1.692772851212812,17.816105829945634
slow,5,mid,128,-1.616738292490865,6.915932898282179,12.325270360307464,18.729941199648124
slow,5,mid,130,0.10859733834212193,3.335328430927504,12.746239040159553,8.271174017455088
slow,5,mid,132,10.163830288976598,4.313820141691352,12.778272318861648,29.81759614940813
slow,5,mid,133,1.269798537623572,2.49925938811802,5.778895829929845,12.778272318861648
slow,5,mid,134,0.5227623257068075,-1.6400469684132162,12.704584840923738,5.778895829929845
slow,5,mid,140,-9.975631954745168,12.525757253876492,20.432151209420393,13.894266025460164
slow,5,mid,141,3.416883238714391,8.099626094212596,18.16118356096765,20.432151209420393
slow,5,mid,142,7.907920450621475,2.0706433876975154,9.680305315215351,18.16118356096765
slow,5,mid,143,-5.256889722243599,8.75318405136261,13.21832165206648,9.680305315215351
slow,5,mid,144,7.031973006064177,-0.8015200235492017,7.332264236263949,13.21832165206648
slow,5,mid,149,-15.95453090727301,4.4166931048310545,10.82852855235809,-3.40712896952245
slow,5,high,1,-6.153820802970927,8.481778933137619,7.054655476615778,0.9008346736448516
slow,5,high,5,7.640089628752122,10.445205268689008,7.3527346503953055,14.992824279147428
slow,5,high,7,2.27212077643145,0.8081908961777344,2.4424595588561715,4.714580335287621
slow,5,high,12,-12.062948620838327,24.024937728936038,22.735386180519498,10.672437559681171
slow,5,high,27,-0.07407594035178988,9.125350837746055,9.40705497439427,9.33297903404248
slow,5,high,29,2.465476201671052,0.1233431126862854,0.9414964671780979,3.40697266884915
slow,5,high,32,5.884672193133085,0.06596680113709397,2.925647729054461,8.810319922187546
slow,5,high,47,-8.591637498627634,8.397746320034798,12.408859527771938,3.817222029144304
slow,5,high,51,-2.300444160250393,2.2292763863717084,3.324859351494027,1.0244151912436337
slow,5,high,54,-17.316662695321824,12.35456855379445,11.827406889854032,-5.489255805467792
slow,5,high,57,13.988468667255631,0.3349269268250481,1.148047077566872,15.136515744822503
slow,5,high,64,-0.0398025104164077,2.932374034538313,3.206180671646024,3.1663781612296162
slow,5,high,66,-8.948627695992442,17.893091312056967,15.836505999547455,6.887878303555013
slow,5,high,67,23.237647776418882,-6.1599196146156885,-7.401141776871427,15.836505999547455
slow,5,high,68,-14.325180299319626,5.80416198680895,6.9240385224482,-7.401141776871427
slow,5,high,69,15.78799273868556,-8.386093926037361,-8.86395421623736,6.9240385224482
slow,5,high,71,0.7379126465366141,8.107613216153624,8.040281747542295,8.77819439407891
slow,5,high,80,2.5966059578703806,7.996282663322702,11.1504358676871,20.622535367127362
slow,5,high,82,6.473662018166806,-8.181725222509897,-2.3328151240952115,9.870424845379825
slow,5,high,85,-12.285728795125223,7.049828075813423,12.65223221841717,-0.7794121669696992
slow,5,high,86,8.4316327057889,0.4163937443299517,5.366515102889917,12.65223221841717
slow,5,high,89,19.179187763029347,-10.953659862469536,2.624311035439476,18.365752027683882
slow,5,high,91,15.14833939039626,-9.067802549169016,2.5844546984392363,20.597583064489612
slow,5,high,98,5.9438643210014135,14.0407051201137,20.52164267643755,27.61142258770061
slow,5,high,101,-0.5459555484535059,5.952555413303614,21.45939344020904,17.475691120970595
slow,5,high,104,-3.131581566494418,12.497450734303868,21.50969673395459,20.096988552852643
slow,5,high,106,0.34563386878585334,-2.8446389748059033,4.997095657343069,0.7590671650823353
slow,5,high,107,-11.664452311134824,7.811947227241134,12.077885607431305,4.997095657343069
slow,5,high,108,14.502421891391847,-4.121335523540381,-2.997494079091365,12.077885607431305
slow,5,high,113,-15.228134314259165,6.705663711010985,16.747548656871594,3.238287728004897
slow,5,high,116,-0.5109219033960244,6.438868584067208,17.816105829945634,13.294479360633849
slow,5,high,120,-4.92400606986682,8.78411486954488,11.123747197710506,13.075234669413565
slow,5,high,121,4.930645015481602,-1.7754091979319497,9.05789115788302,11.123747197710506
slow,5,high,123,9.22074736005294,1.9843121474737586,13.083040153932695,20.011956333462344
slow,5,high,124,-6.4711528460974534,6.666773125729065,17.835319614637676,13.083040153932695
slow,5,high,125,8.976582671605257,2.0784956156006302,5.420990172247482,17.835319614637676
slow,5,high,127,2.152162611373342,4.129893133629395,18.729941199648124,19.163230425628996
slow,5,high,135,-21.14582541872734,26.528574785190912,29.83970569373532,12.704584840923738
slow,5,inf,3,2.7243379240033363,4.834875655469659,3.8372471384962807,6.561585062499617
slow,5,inf,6,2.638154315107684,3.054615986457293,4.714580335287621,7.3527346503953055
slow,5,inf,13,17.541351739943266,4.923419939306044,5.194034440576232,22.735386180519498
slow,5,inf,21,2.0936244961035015,-3.9558654469635712,-0.8750448552390964,1.2185796408644052
slow,5,inf,23,-8.30604060836886,5.991985648620457,9.668003112606456,1.3619625042375958
slow,5,inf,31,-3.155380781151095,9.176305594234478,8.810319922187546,5.654939141036451
slow,5,inf,33,-0.9278998985988096,3.685301780109768,3.8535476276532705,2.925647729054461
slow,5,inf,38,14.630856807347172,-5.38658317598437,-2.7594315104973504,11.871425296849822
slow,5,inf,39,-21.8848947766095,14.370177184462477,19.12546326611215,-2.7594315104973504
slow,5,inf,45,-4.656445233362703,2.1015704961088346,1.7319105773859178,-2.9245346559767853
slow,5,inf,46,-2.085311451758386,1.8635246326807504,3.817222029144304,1.7319105773859178
slow,5,inf,50,8.73615225243698,-0.5785898046776765,1.0244151912436337,9.760567443680614
slow,5,inf,52,-4.060394513963416,1.7556026425467053,7.385253865457443,3.324859351494027
slow,5,inf,56,-7.605209393377166,12.482153280060956,15.136515744822503,7.5313063514453376
slow,5,inf,59,-7.231419584671457,12.206296405316834,12.056116305767276,4.824696721095819
slow,5,inf,60,8.986757858375242,0.6643161936097641,3.069358447392034,12.056116305767276
slow,5,inf,73,-14.810621723139974,16.79380018760591,16.60918256161058,1.7985608384706069
slow,5,inf,76,-0.4889043350838165,12.719775115625609,23.772073710710238,21.56429599023395
slow,5,inf,77,4.736792408858591,0.013158385563698971,16.170492326197532,23.772073710710238
slow,5,inf,78,-5.982768093467058,7.203499453738871,18.142555853748828,16.170492326197532
slow,5,inf,83,0.2749487151663459,-3.60635560373818,14.008012219532315,-2.3328151240952115
slow,5,inf,84,-0.10947828689938888,-1.382833201990266,-0.7794121669696992,14.008012219532315
slow,5,inf,88,-20.870082988542777,7.582908416682216,18.365752027683882,-9.379824502428772
slow,5,inf,90,-17.973272029050136,7.408189228132741,20.597583064489612,2.624311035439476
slow,5,inf,92,-16.68401376290811,12.342471168337113,19.841426256478165,2.5844546984392363
slow,5,inf,95,-3.3824145288407124,4.656894124139782,14.640850122033145,8.393646617538316
slow,5,inf,96,2.6963053749145587,-1.8357182105905139,9.07975577146447,14.640850122033145
slow,5,inf,100,3.4987873664778277,6.784545383309762,17.475691120970595,14.671942741009367
slow,5,inf,102,4.115640946475722,6.281101659577786,3.5927654105935614,21.45939344020904
slow,5,inf,109,-3.646588745513597,-1.9778712932910452,4.659799232337994,-2.997494079091365
slow,5,inf,111,-1.033212599562674,2.205395358753435,9.839556144380694,7.660427954556374
slow,5,inf,118,-18.535900552378322,10.066651839330163,17.936842223067842,1.692772851212812
slow,5,inf,122,-13.818854151233438,8.181458249018746,20.011956333462344,9.05789115788302
slow,5,inf,126,-8.01266230207328,2.5326712978906443,19.163230425628996,5.420990172247482
slow,5,inf,136,5.797692077522427,14.837711939470807,23.469055821082065,29.83970569373532
slow,5,inf,139,-9.314707510891125,4.803667805122473,13.894266025460164,-0.5770616416083705
slow,5,inf,145,8.774529888691546,-3.8426651348665786,3.714354503749812,7.332264236263949
slow,7,low,1,0.3791585116928786,10.630899996542055,8.937137383298918,9.316295894991796
slow,7,low,10,-1.456135128113118,-5.0351378850455575,-0.8055741169611252,-2.2617092450742433
slow,7,low,13,15.199046079926504,-7.088020277162229,-4.966305363655977,10.232740716270527
slow,7,low,17,-19.315000293818727,16.530532512743633,17.532318094032547,-1.78268219978618
slow,7,low,19,1.4306893501673983,4.168854863645805,6.719917852111934,8.150607202279332
slow,7,low,24,-6.552937571526357,2.424326388858532,4.7906976912127135,-1.7622398803136434
slow,7,low,26,-1.254690330158283,3.8576156120052616,8.360429567357485,7.105739237199202
slow,7,low,37,8.705124605494802,-2.8598386618434546,2.022282829694859,10.727407435189662
slow,7,low,38,-4.421508205982349,5.3068714338286895,6.443791035677208,2.022282829694859
slow,7,low,43,-7.598570681841167,0.3340451220385745,2.5250502857290513,-5.073520396112116
slow,7,low,45,-5.119553873075347,2.386809071856675,1.487009160834532,-3.632544712240815
slow,7,low,47,3.9598018643079342,3.5025927329605935,2.4307040263158513,6.3905058906237855
slow,7,low,52,-3.212384596954749,3.097928482722935,8.109669017454081,4.897284420499332
slow,7,low,54,-1.6400625310262598,3.8576192491432124,4.636787568494228,2.996725037467968
slow,7,low,57,2.9895593481069795,0.5068359194832084,0.4370726084855079,3.4266319565924874
slow,7,low,59,0.17113532567375955,2.5203682161537557,2.0763584038857203,2.24749372955948
slow,7,low,60,-8.782135309183772,10.792470634621324,10.858493713069493,2.0763584038857203
slow,7,low,61,4.763453121338259,5.225120761378676,6.095040591731234,10.858493713069493
slow,7,low,64,10.578523419379437,1.7614083213215963,0.2270802200521871,10.805603639431624
slow,7,low,73,-0.5187236547720602,0.6207053384572987,6.850442505972708,6.331718851200648
slow,7,low,75,0.9919521459651008,3.3781861314623143,25.95584628386926,9.186106780778843
slow,7,low,85,4.315767574990446,1.070094471140095,15.107458355664095,19.996183725785365
slow,7,low,87,13.701140729196283,0.3403708830022225,9.54222932253587,16.9408343052931
slow,7,low,92,2.6795150019158314,6.383561501731052,15.188772954663706,16.72237236631789
slow,7,low,94,6.255986720402163,-3.4680888410008777,-1.1584645121966046,8.535268978990498
slow,7,low,97,-0.11895588883676567,-1.2845729504691974,-2.2678555645786593,6.780513268677746
slow,7,low,107,0.8859771136611414,1.8006234011357094,20.71027141819442,20.45033294159391
slow,7,low,108,-8.418498924314136,10.365927017455704,18.242572235022912,20.71027141819442
slow,7,low,109,10.500951358402617,4.432890971822715,10.033452057143588,18.242572235022912
slow,7,low,112,-10.405423930844591,10.745830222608532,21.714094879358143,7.297966382597789
slow,7,low,114,7.954031772593439,6.071222062554838,7.377610310429841,15.33164208302328
slow,7,low,116,-5.526324736807268,4.977588642535949,16.334831393255882,15.3921690174952
slow,7,low,118,8.403079194667583,4.117644895680954,4.651446223878648,17.065229984461993
slow,7,low,120,-23.410350701792353,10.044949149075435,28.26000391392432,-6.609502690484502
slow,7,low,124,-5.744362198825016,4.778991542937362,15.201850177968183,4.300867822965758
slow,7,low,126,0.5626830046941507,4.9780588277977955,9.338870427284396,7.6097222514552545
slow,7,low,130,-1.7936147906149529,-6.925859503273543,3.302129431368666,-3.0751477202928728
slow,7,low,133,5.189029979833194,-1.176689184561667,2.53874372129426,10.019604881650745
slow,7,low,135,0.8930719178490563,5.265948828965691,15.944744734681123,12.827112086614417
slow,7,low,137,12.386770481195725,7.3907125121141775,12.325703662109381,24.71247414330511
slow,7,low,139,2.3763660960847233,8.88884129557482,14.199814317438063,20.586884979438548
slow,7,low,140,-3.5231136571780013,13.308756116979538,18.29588576974689,14.199814317438063
slow,7,low,143,-1.3769903859311228,1.8188538108903032,5.913219207160415,10.838764567668346
slow,7,low,147,5.738628117704835,-3.0675060532468734,14.47973476038852,17.926531697570063
slow,7,mid,8,-2.470663920052914,-0.1341165773756643,1.8493710605710731,-0.6212928594818408
slow,7,mid,11,-7.0147562955843625,1.933188748673473,6.209182178623237,-0.8055741169611252
slow,7,mid,18,9.381710891753215,6.853539848226532,8.150607202279332,17.532318094032547
slow,7,mid,20,12.350721431612683,-7.26864015304902,-5.63080357950075,6.719917852111934
slow,7,mid,23,1.888289279986978,-0.0760354036965083,-1.7622398803136434,0.1260493996733345
slow,7,mid,27,-10.520180421064424,16.652124999813125,18.88060998842191,8.360429567357485
slow,7,mid,29,-4.194583225989533,6.679391789019917,8.700975095036611,4.506391869047079
slow,7,mid,41,-1.6180536988841538,1.4726662777319888,1.7524267035740735,0.13437300468991964
slow,7,mid,46,-4.9034967297892535,5.560192610412983,6.3905058906237855,1.487009160834532
slow,7,mid,56,-4.447220953627138,2.4374059299841804,3.4266319565924874,-1.0205889970346504
slow,7,mid,62,2.9321634434932378,1.0497403588652645,3.162877148237996,6.095040591731234
slow,7,mid,66,-8.226298374674329,-1.86807932804372,2.889645556849601,-5.336652817824728
slow,7,mid,69,-2.7484910857908744,1.5821442832736636,5.6356576179954345,2.88716653220456
slow,7,mid,70,9.37105656275071,-5.970071649611938,-3.735398944755275,5.6356576179954345
slow,7,mid,76,2.675638784940446,9.218815149371878,20.98837631840552,25.95584628386926
slow,7,mid,80,-2.4647648056703275,-3.861791796786761,10.647137499707647,8.755330489168141
slow,7,mid,84,-6.644942683479982,6.84461075793206,19.996183725785365,17.934903403351964
slow,7,mid,91,-1.9141961389858295,6.239350418572755,16.72237236631789,12.516345046808768
slow,7,mid,93,4.361672795149914,4.574211133545532,8.535268978990498,15.188772954663706
slow,7,mid,96,8.368380741587714,1.2867528132126012,6.780513268677746,12.857062829742167
slow,7,mid,98,-10.75896652361709,6.972536911978835,10.782942139561722,-2.2678555645786593
slow,7,mid,100,-2.3514272958332754,-0.029363303395129492,7.804103698627171,15.19295892001789
slow,7,mid,101,-6.105494674572782,11.96358571754709,21.93100750503148,7.804103698627171
slow,7,mid,102,8.891541866778823,3.083632882760753,9.028761072336893,21.93100750503148
slow,7,mid,104,-8.954244524414946,7.251838478466652,16.78976852315585,4.397777227955967
slow,7,mid,121,6.683488988606086,6.543133860094613,15.273979178879175,28.26000391392432
slow,7,mid,123,6.7579230975866125,1.052165472963324,4.300867822965758,9.912875330290724
