condition,subject,sub_task,block,acc
4F4K_incongruent,132,1,12,0.6153846153846154
4F4K_incongruent,132,1,13,0.7058823529411765
4F4K_incongruent,132,1,14,0.9375
4F4K_incongruent,132,1,15,0.5333333333333333
4F4K_incongruent,132,2,0,0.9285714285714286
4F4K_incongruent,132,2,1,1.0
4F4K_incongruent,132,2,2,0.18181818181818182
4F4K_incongruent,132,2,3,0.6153846153846154
4F4K_incongruent,132,2,4,0.6363636363636364
4F4K_incongruent,132,2,5,0.7
4F4K_incongruent,132,2,6,0.6
4F4K_incongruent,132,2,7,0.6923076923076923
4F4K_incongruent,132,2,8,0.7647058823529411
4F4K_incongruent,132,2,9,0.4666666666666667
4F4K_incongruent,132,2,10,0.6666666666666666
4F4K_incongruent,132,2,11,0.5
4F4K_incongruent,132,2,12,0.9166666666666666
4F4K_incongruent,132,2,13,0.75
4F4K_incongruent,132,2,14,0.8888888888888888
4F4K_incongruent,132,2,15,0.8888888888888888
4F4K_incongruent,136,1,0,0.15384615384615385
4F4K_incongruent,136,1,1,0.5
4F4K_incongruent,136,1,2,0.46153846153846156
4F4K_incongruent,136,1,3,0.7692307692307693
4F4K_incongruent,136,1,4,0.42857142857142855
4F4K_incongruent,136,1,5,0.5454545454545454
4F4K_incongruent,136,1,6,0.6153846153846154
4F4K_incongruent,136,1,7,0.5384615384615384
4F4K_incongruent,136,1,8,0.5714285714285714
4F4K_incongruent,136,1,9,0.6363636363636364
4F4K_incongruent,136,1,10,0.5454545454545454
4F4K_incongruent,136,1,11,0.6153846153846154
4F4K_incongruent,136,1,12,0.5333333333333333
4F4K_incongruent,136,1,13,0.9333333333333333
4F4K_incongruent,136,1,14,0.8461538461538461
4F4K_incongruent,136,1,15,0.8
4F4K_incongruent,136,2,0,0.75
4F4K_incongruent,136,2,1,0.5263157894736842
4F4K_incongruent,136,2,2,0.5833333333333334
4F4K_incongruent,136,2,3,0.75
4F4K_incongruent,136,2,4,0.6666666666666666
4F4K_incongruent,136,2,5,0.5
4F4K_incongruent,136,2,6,0.75
4F4K_incongruent,136,2,7,0.75
4F4K_incongruent,136,2,8,0.5454545454545454
4F4K_incongruent,136,2,9,0.5714285714285714
4F4K_incongruent,136,2,10,0.5
4F4K_incongruent,136,2,11,0.75
4F4K_incongruent,136,2,12,0.4
4F4K_incongruent,136,2,13,0.8
4F4K_incongruent,136,2,14,0.75
4F4K_incongruent,136,2,15,0.7857142857142857
4F4K_incongruent,140,1,0,0.4666666666666667
4F4K_incongruent,140,1,1,0.6153846153846154
4F4K_incongruent,140,1,2,0.5
4F4K_incongruent,140,1,3,0.42857142857142855
4F4K_incongruent,140,1,4,0.6
4F4K_incongruent,140,1,5,0.6923076923076923
4F4K_incongruent,140,1,6,0.5
4F4K_incongruent,140,1,7,0.6428571428571429
4F4K_incongruent,140,1,8,0.7142857142857143
4F4K_incongruent,140,1,9,0.6153846153846154
4F4K_incongruent,140,1,10,0.8333333333333334
4F4K_incongruent,140,1,11,0.6428571428571429
4F4K_incongruent,140,1,12,0.6666666666666666
4F4K_incongruent,140,1,13,0.7692307692307693
4F4K_incongruent,140,1,14,0.75
4F4K_incongruent,140,1,15,0.75
4F4K_incongruent,140,2,0,0.3
4F4K_incongruent,140,2,1,0.6666666666666666
4F4K_incongruent,140,2,2,0.6363636363636364
4F4K_incongruent,140,2,3,0.8181818181818182
4F4K_incongruent,140,2,4,0.6
4F4K_incongruent,140,2,5,0.5833333333333334
4F4K_incongruent,140,2,6,0.6363636363636364
4F4K_incongruent,140,2,7,0.9090909090909091
4F4K_incongruent,140,2,8,0.6363636363636364
4F4K_incongruent,140,2,9,0.5833333333333334
4F4K_incongruent,140,2,10,0.8461538461538461
4F4K_incongruent,140,2,11,0.8181818181818182
4F4K_incongruent,140,2,12,0.46153846153846156
4F4K_incongruent,140,2,13,0.5833333333333334
4F4K_incongruent,140,2,14,0.35294117647058826
4F4K_incongruent,140,2,15,0.375
4F4K_incongruent,144,1,0,0.6
4F4K_incongruent,144,1,1,0.6363636363636364
4F4K_incongruent,144,1,2,0.7272727272727273
4F4K_incongruent,144,1,3,0.6666666666666666
4F4K_incongruent,144,1,4,0.7272727272727273
4F4K_incongruent,144,1,5,0.6470588235294118
4F4K_incongruent,144,1,6,0.8571428571428571
4F4K_incongruent,144,1,7,0.8333333333333334
4F4K_incongruent,144,1,8,0.7
4F4K_incongruent,144,1,9,0.7777777777777778
4F4K_incongruent,144,1,10,0.8666666666666667
4F4K_incongruent,144,1,11,0.5454545454545454
4F4K_incongruent,144,1,12,0.9090909090909091
4F4K_incongruent,144,1,13,0.8666666666666667
4F4K_incongruent,144,1,14,0.6666666666666666
4F4K_incongruent,144,1,15,0.7777777777777778
4F4K_incongruent,144,2,0,0.5333333333333333
4F4K_incongruent,144,2,1,0.6428571428571429
4F4K_incongruent,144,2,2,0.5
4F4K_incongruent,144,2,3,0.5
4F4K_incongruent,144,2,4,0.21428571428571427
4F4K_incongruent,144,2,5,0.875
4F4K_incongruent,144,2,6,0.7272727272727273
4F4K_incongruent,144,2,7,0.3076923076923077
4F4K_incongruent,144,2,8,0.6666666666666666
4F4K_incongruent,144,2,9,0.6875
4F4K_incongruent,144,2,10,0.7
4F4K_incongruent,144,2,11,0.7857142857142857
4F4K_incongruent,144,2,12,0.6428571428571429
4F4K_incongruent,144,2,13,0.6
4F4K_incongruent,144,2,14,0.8125
4F4K_incongruent,144,2,15,0.6666666666666666
4F4K_incongruent,148,1,0,0.6923076923076923
4F4K_incongruent,148,1,1,0.6428571428571429
4F4K_incongruent,148,1,2,0.5833333333333334
4F4K_incongruent,148,1,3,0.9230769230769231
4F4K_incongruent,148,1,4,0.7777777777777778
4F4K_incongruent,148,1,5,0.6923076923076923
4F4K_incongruent,148,1,6,0.8666666666666667
4F4K_incongruent,148,1,7,0.7142857142857143
4F4K_incongruent,148,1,8,0.6666666666666666
4F4K_incongruent,148,1,9,1.0
4F4K_incongruent,148,1,10,0.8
4F4K_incongruent,148,1,11,0.6923076923076923
4F4K_incongruent,148,1,12,0.7777777777777778
4F4K_incongruent,148,1,13,0.875
4F4K_incongruent,148,1,14,0.7692307692307693
4F4K_incongruent,148,1,15,0.7857142857142857
4F4K_incongruent,148,2,0,0.5
4F4K_incongruent,148,2,1,0.5454545454545454
4F4K_incongruent,148,2,2,0.38461538461538464
4F4K_incongruent,148,2,3,0.4166666666666667
4F4K_incongruent,148,2,4,0.42857142857142855
4F4K_incongruent,148,2,5,0.4166666666666667
4F4K_incongruent,148,2,6,0.5
4F4K_incongruent,148,2,7,0.9090909090909091
4F4K_incongruent,148,2,8,0.7692307692307693
4F4K_incongruent,148,2,9,0.7333333333333333
4F4K_incongruent,148,2,10,1.0
4F4K_incongruent,148,2,11,0.75
4F4K_incongruent,148,2,12,1.0
4F4K_incongruent,148,2,13,0.7647058823529411
4F4K_incongruent,148,2,14,0.5833333333333334
4F4K_incongruent,148,2,15,0.9
4F4K_incongruent,152,1,0,0.5384615384615384
4F4K_incongruent,152,1,1,0.35714285714285715
4F4K_incongruent,152,1,2,0.625
4F4K_incongruent,152,1,3,0.6666666666666666
4F4K_incongruent,152,1,4,0.5
4F4K_incongruent,152,1,5,0.2857142857142857
4F4K_incongruent,152,1,6,0.3333333333333333
4F4K_incongruent,152,1,7,0.2857142857142857
4F4K_incongruent,152,1,8,0.5454545454545454
4F4K_incongruent,152,1,9,0.6
4F4K_incongruent,152,1,10,0.6666666666666666
4F4K_incongruent,152,1,11,0.5714285714285714
4F4K_incongruent,152,1,12,0.42857142857142855
4F4K_incongruent,152,1,13,0.4166666666666667
4F4K_incongruent,152,1,14,0.6666666666666666
4F4K_incongruent,152,1,15,0.2727272727272727
4F4K_incongruent,152,2,0,0.5833333333333334
4F4K_incongruent,152,2,1,0.45454545454545453
4F4K_incongruent,152,2,2,0.35294117647058826
4F4K_incongruent,152,2,3,0.625
4F4K_incongruent,152,2,4,0.9090909090909091
4F4K_incongruent,152,2,5,0.45454545454545453
4F4K_incongruent,152,2,6,0.5
4F4K_incongruent,152,2,7,0.6363636363636364
4F4K_incongruent,152,2,8,0.6428571428571429
4F4K_incongruent,152,2,9,0.4666666666666667
4F4K_incongruent,152,2,10,0.6923076923076923
4F4K_incongruent,152,2,11,0.36363636363636365
4F4K_incongruent,152,2,12,0.5454545454545454
4F4K_incongruent,152,2,13,0.46153846153846156
4F4K_incongruent,152,2,14,0.5789473684210527
4F4K_incongruent,152,2,15,0.46153846153846156
4F4K_incongruent,156,1,0,0.5714285714285714
4F4K_incongruent,156,1,1,0.6
4F4K_incongruent,156,1,2,0.5
4F4K_incongruent,156,1,3,0.45454545454545453
4F4K_incongruent,156,1,4,0.5333333333333333
4F4K_incongruent,156,1,5,0.6
4F4K_incongruent,156,1,6,0.75
4F4K_incongruent,156,1,7,0.8
4F4K_incongruent,156,1,8,0.875
4F4K_incongruent,156,1,9,0.8333333333333334
4F4K_incongruent,156,1,10,0.8461538461538461
4F4K_incongruent,156,1,11,0.5384615384615384
4F4K_incongruent,156,1,12,0.7692307692307693
4F4K_incongruent,156,1,13,0.5
4F4K_incongruent,156,1,14,0.6666666666666666
4F4K_incongruent,156,1,15,0.7
4F4K_incongruent,156,2,0,0.2727272727272727
4F4K_incongruent,156,2,1,0.26666666666666666
4F4K_incongruent,156,2,2,0.5333333333333333
4F4K_incongruent,156,2,3,0.5
4F4K_incongruent,156,2,4,0.4
4F4K_incongruent,156,2,5,0.6
4F4K_incongruent,156,2,6,0.3333333333333333
4F4K_incongruent,156,2,7,0.6
4F4K_incongruent,156,2,8,0.7058823529411765
4F4K_incongruent,156,2,9,0.6153846153846154
4F4K_incongruent,156,2,10,0.6666666666666666
4F4K_incongruent,156,2,11,0.6666666666666666
4F4K_incongruent,156,2,12,0.75
4F4K_incongruent,156,2,13,0.3333333333333333
4F4K_incongruent,156,2,14,0.7
4F4K_incongruent,156,2,15,0.7857142857142857
4F4K_incongruent,160,1,0,0.6363636363636364
4F4K_incongruent,160,1,1,0.2727272727272727
4F4K_incongruent,160,1,2,0.5714285714285714
4F4K_incongruent,160,1,3,0.3
4F4K_incongruent,160,1,4,0.5833333333333334
4F4K_incongruent,160,1,5,0.42857142857142855
4F4K_incongruent,160,1,6,0.6470588235294118
4F4K_incongruent,160,1,7,0.6428571428571429
4F4K_incongruent,160,1,8,0.75
4F4K_incongruent,160,1,9,0.7
4F4K_incongruent,160,1,10,0.7
4F4K_incongruent,160,1,11,0.6875
4F4K_incongruent,160,1,12,0.8666666666666667
4F4K_incongruent,160,1,13,0.8571428571428571
4F4K_incongruent,160,1,14,0.8461538461538461
4F4K_incongruent,160,1,15,0.9
4F4K_incongruent,160,2,0,0.5714285714285714
4F4K_incongruent,160,2,1,0.7142857142857143
4F4K_incongruent,160,2,2,0.7272727272727273
4F4K_incongruent,160,2,3,0.5333333333333333
4F4K_incongruent,160,2,4,0.46153846153846156
4F4K_incongruent,160,2,5,0.6111111111111112
4F4K_incongruent,160,2,6,0.625
4F4K_incongruent,160,2,7,0.36363636363636365
4F4K_incongruent,160,2,8,0.9230769230769231
4F4K_incongruent,160,2,9,0.5333333333333333
4F4K_incongruent,160,2,10,0.5333333333333333
4F4K_incongruent,160,2,11,0.7777777777777778
4F4K_incongruent,160,2,12,0.6
4F4K_incongruent,160,2,13,0.9090909090909091
4F4K_incongruent,160,2,14,0.9166666666666666
4F4K_incongruent,160,2,15,0.6428571428571429
4F4K_incongruent,164,1,0,0.4
4F4K_incongruent,164,1,1,0.6
4F4K_incongruent,164,1,2,0.45454545454545453
4F4K_incongruent,164,1,3,0.45454545454545453
4F4K_incongruent,164,1,4,0.5714285714285714
4F4K_incongruent,164,1,5,0.46153846153846156
4F4K_incongruent,164,1,6,0.7692307692307693
4F4K_incongruent,164,1,7,0.75
4F4K_incongruent,164,1,8,0.6
4F4K_incongruent,164,1,9,0.7272727272727273
4F4K_incongruent,164,1,10,0.6923076923076923
4F4K_incongruent,164,1,11,0.8461538461538461
4F4K_incongruent,164,1,12,0.7333333333333333
4F4K_incongruent,164,1,13,0.6666666666666666
4F4K_incongruent,164,1,14,0.6666666666666666
4F4K_incongruent,164,1,15,0.5714285714285714
4F4K_incongruent,164,2,0,0.4
4F4K_incongruent,164,2,1,0.7333333333333333
4F4K_incongruent,164,2,2,0.42857142857142855
4F4K_incongruent,164,2,3,0.2857142857142857
4F4K_incongruent,164,2,4,0.5454545454545454
4F4K_incongruent,164,2,5,0.75
4F4K_incongruent,164,2,6,0.75
4F4K_incongruent,164,2,7,0.6153846153846154
4F4K_incongruent,164,2,8,0.7
4F4K_incongruent,164,2,9,0.7142857142857143
4F4K_incongruent,164,2,10,0.75
4F4K_incongruent,164,2,11,0.6666666666666666
4F4K_incongruent,164,2,12,0.6
4F4K_incongruent,164,2,13,0.38461538461538464
4F4K_incongruent,164,2,14,0.5
4F4K_incongruent,164,2,15,0.9
4F4K_incongruent,168,1,0,0.8333333333333334
4F4K_incongruent,168,1,1,0.7857142857142857
4F4K_incongruent,168,1,2,0.4444444444444444
4F4K_incongruent,168,1,3,0.5
4F4K_incongruent,168,1,4,0.6363636363636364
4F4K_incongruent,168,1,5,0.25
4F4K_incongruent,168,1,6,0.2857142857142857
4F4K_incongruent,168,1,7,0.45454545454545453
4F4K_incongruent,168,1,8,0.42857142857142855
4F4K_incongruent,168,1,9,0.3888888888888889
4F4K_incongruent,168,1,10,0.5454545454545454
4F4K_incongruent,168,1,11,0.6666666666666666
4F4K_incongruent,168,1,12,0.8461538461538461
4F4K_incongruent,168,1,13,0.8823529411764706
4F4K_incongruent,168,1,14,0.7857142857142857
4F4K_incongruent,168,1,15,0.8888888888888888
4F4K_incongruent,168,2,0,0.6923076923076923
4F4K_incongruent,168,2,1,0.7272727272727273
4F4K_incongruent,168,2,2,0.6875
4F4K_incongruent,168,2,3,0.5384615384615384
4F4K_incongruent,168,2,4,0.5
4F4K_incongruent,168,2,5,0.7058823529411765
4F4K_incongruent,168,2,6,0.7272727272727273
4F4K_incongruent,168,2,7,0.6428571428571429
4F4K_incongruent,168,2,8,0.45454545454545453
4F4K_incongruent,168,2,9,1.0
4F4K_incongruent,168,2,10,0.7857142857142857
4F4K_incongruent,168,2,11,0.7692307692307693
4F4K_incongruent,168,2,12,0.8333333333333334
4F4K_incongruent,168,2,13,0.5
4F4K_incongruent,168,2,14,0.8181818181818182
4F4K_incongruent,168,2,15,0.7333333333333333
4F4K_incongruent,172,1,0,0.6
4F4K_incongruent,172,1,1,0.6
4F4K_incongruent,172,1,2,0.5384615384615384
4F4K_incongruent,172,1,3,0.7
4F4K_incongruent,172,1,4,0.9411764705882353
4F4K_incongruent,172,1,5,0.7
4F4K_incongruent,172,1,6,0.5384615384615384
4F4K_incongruent,172,1,7,0.7142857142857143
4F4K_incongruent,172,1,8,0.5
4F4K_incongruent,172,1,9,0.6923076923076923
4F4K_incongruent,172,1,10,0.7333333333333333
4F4K_incongruent,172,1,11,0.7142857142857143
4F4K_incongruent,172,1,12,0.9
4F4K_incongruent,172,1,13,0.8
4F4K_incongruent,172,1,14,0.7692307692307693
4F4K_incongruent,172,1,15,0.5333333333333333
4F4K_incongruent,172,2,0,0.6666666666666666
4F4K_incongruent,172,2,1,0.6
4F4K_incongruent,172,2,2,0.75
4F4K_incongruent,172,2,3,0.7333333333333333
4F4K_incongruent,172,2,4,0.875
4F4K_incongruent,172,2,5,0.8
4F4K_incongruent,172,2,6,0.8333333333333334
4F4K_incongruent,172,2,7,0.5454545454545454
4F4K_incongruent,172,2,8,0.5384615384615384
4F4K_incongruent,172,2,9,0.9166666666666666
4F4K_incongruent,172,2,10,1.0
4F4K_incongruent,172,2,11,0.7272727272727273
4F4K_incongruent,172,2,12,0.6666666666666666
4F4K_incongruent,172,2,13,0.4666666666666667
4F4K_incongruent,172,2,14,0.75
4F4K_incongruent,172,2,15,0.4444444444444444
4F4K_incongruent,176,1,0,0.5833333333333334
4F4K_incongruent,176,1,1,0.6
4F4K_incongruent,176,1,2,0.5
4F4K_incongruent,176,1,3,0.38461538461538464
4F4K_incongruent,176,1,4,0.7692307692307693
4F4K_incongruent,176,1,5,0.625
4F4K_incongruent,176,1,6,0.75
4F4K_incongruent,176,1,7,0.5454545454545454
4F4K_incongruent,176,1,8,0.46153846153846156
4F4K_incongruent,176,1,9,0.45454545454545453
4F4K_incongruent,176,1,10,0.6923076923076923
4F4K_incongruent,176,1,11,0.7
4F4K_incongruent,176,1,12,0.7
4F4K_incongruent,176,1,13,0.5833333333333334
4F4K_incongruent,176,1,14,0.5833333333333334
4F4K_incongruent,176,1,15,0.5833333333333334
4F4K_incongruent,176,2,0,0.3076923076923077
4F4K_incongruent,176,2,1,0.3333333333333333
4F4K_incongruent,176,2,2,0.36363636363636365
4F4K_incongruent,176,2,3,0.6666666666666666
4F4K_incongruent,176,2,4,0.6666666666666666
4F4K_incongruent,176,2,5,1.0
4F4K_incongruent,176,2,6,0.7692307692307693
4F4K_incongruent,176,2,7,0.9285714285714286
4F4K_incongruent,176,2,8,0.8333333333333334
4F4K_incongruent,176,2,9,0.6428571428571429
4F4K_incongruent,176,2,10,0.75
4F4K_incongruent,176,2,11,0.6666666666666666
4F4K_incongruent,176,2,12,0.7333333333333333
4F4K_incongruent,176,2,13,0.6153846153846154
4F4K_incongruent,176,2,14,0.9230769230769231
4F4K_incongruent,176,2,15,0.75
4F4K_incongruent,180,1,0,0.5
4F4K_incongruent,180,1,1,0.5384615384615384
4F4K_incongruent,180,1,2,0.38461538461538464
4F4K_incongruent,180,1,3,0.4166666666666667
4F4K_incongruent,180,1,4,0.42857142857142855
4F4K_incongruent,180,1,5,0.7692307692307693
4F4K_incongruent,180,1,6,0.5
4F4K_incongruent,180,1,7,0.2727272727272727
4F4K_incongruent,180,1,8,0.5384615384615384
4F4K_incongruent,180,1,9,0.42857142857142855
4F4K_incongruent,180,1,10,0.45454545454545453
4F4K_incongruent,180,1,11,0.18181818181818182
4F4K_incongruent,180,1,12,0.5454545454545454
4F4K_incongruent,180,1,13,0.45454545454545453
4F4K_incongruent,180,1,14,0.5
4F4K_incongruent,180,1,15,0.2857142857142857
4F4K_incongruent,180,2,0,0.5384615384615384
4F4K_incongruent,180,2,1,0.6666666666666666
4F4K_incongruent,180,2,2,0.5
4F4K_incongruent,180,2,3,0.5384615384615384
4F4K_incongruent,180,2,4,0.45454545454545453
4F4K_incongruent,180,2,5,0.6666666666666666
4F4K_incongruent,180,2,6,0.4666666666666667
4F4K_incongruent,180,2,7,0.2857142857142857
4F4K_incongruent,180,2,8,0.5833333333333334
4F4K_incongruent,180,2,9,0.5555555555555556
4F4K_incongruent,180,2,10,0.5714285714285714
4F4K_incongruent,180,2,11,0.5714285714285714
4F4K_incongruent,180,2,12,0.7142857142857143
4F4K_incongruent,180,2,13,0.35714285714285715
4F4K_incongruent,180,2,14,0.6
4F4K_incongruent,180,2,15,0.8
4F4K_incongruent,184,1,0,0.45454545454545453
4F4K_incongruent,184,1,1,0.7272727272727273
4F4K_incongruent,184,1,2,0.6153846153846154
4F4K_incongruent,184,1,3,0.5555555555555556
4F4K_incongruent,184,1,4,0.5833333333333334
4F4K_incongruent,184,1,5,0.7777777777777778
4F4K_incongruent,184,1,6,0.8333333333333334
4F4K_incongruent,184,1,7,0.7692307692307693
4F4K_incongruent,184,1,8,0.9090909090909091
4F4K_incongruent,184,1,9,0.9230769230769231
4F4K_incongruent,184,1,10,0.6923076923076923
4F4K_incongruent,184,1,11,0.8
4F4K_incongruent,184,1,12,0.6666666666666666
4F4K_incongruent,184,1,13,0.75
4F4K_incongruent,184,1,14,0.8333333333333334
4F4K_incongruent,184,1,15,1.0
4F4K_incongruent,184,2,0,0.5714285714285714
4F4K_incongruent,184,2,1,0.5714285714285714
4F4K_incongruent,184,2,2,0.3333333333333333
4F4K_incongruent,184,2,3,0.42857142857142855
4F4K_incongruent,184,2,4,0.46153846153846156
4F4K_incongruent,184,2,5,0.625
4F4K_incongruent,184,2,6,0.42857142857142855
4F4K_incongruent,184,2,7,0.4166666666666667
4F4K_incongruent,184,2,8,0.7857142857142857
4F4K_incongruent,184,2,9,0.5833333333333334
4F4K_incongruent,184,2,10,0.5833333333333334
4F4K_incongruent,184,2,11,0.6
4F4K_incongruent,184,2,12,0.5384615384615384
4F4K_incongruent,184,2,13,0.5294117647058824
4F4K_incongruent,184,2,14,0.7692307692307693
4F4K_incongruent,184,2,15,0.7142857142857143
